-1	892.57440151472	431.61982890636	48.766908407265	-10.902691759643
1	40.93007522311	431.61982890636	48.766908407265	59.558018483451
-1	992.58727902912	296.68406347042	76.403500864753	-15.493247948141
-1	0	296.68406347042	76.403500864753	-15.493247948141
-1	961.25962702855	433.08951556078	41.529074552122	-5.6228672190924
-1	898.32671523071	364.02081279093	71.857977138771	-15.647762656926
-1	0	364.02081279093	71.857977138771	-15.647762656926
-1	217.81580196345	304.0010796738	159.77332161411	-15.647762656926
-1	947.37661256111	374.21652520113	37.303554625522	-7.8597405079145
-1	0	374.21652520113	37.303554625522	-7.8597405079145
-1	914.68112761309	442.95313834144	34.19087737472	-9.013796190241
-1	1003.9296630021	349.97614330251	46.184171833023	-7.7603154694069
-1	112.48675536977	349.97614330251	46.184171833023	-7.7603154694069
-1	984.34848039519	371.27218559118	54.834495294766	-9.8254673859887
-1	0	371.27218559118	54.834495294766	-9.8254673859887
-1	947.64692081506	294.63618717375	34.299071987804	-6.2303174628786
-1	42.035142911745	294.63618717375	34.299071987804	-6.2303174628786
-1	950.20243034679	310.70871509459	28.68832642866	-6.6478204219135
-1	940.39159580336	289.91257269035	29.761627406773	-7.3358066658383
-1	901.60009638635	216.73569129194	133.26074636424	-8.6360110353109
-1	0	216.73569129194	133.26074636424	-8.6360110353109
-1	0	216.73569129194	133.26074636424	-8.6360110353109
-1	911.47993834147	313.91312690261	32.61686107875	-7.0892250529291
-1	66.611975532195	313.91312690261	32.61686107875	-7.0892250529291
-1	897.48026890502	347.2697536766	52.826862662174	-7.6493718252285
-1	0	347.2697536766	52.826862662174	-7.6493718252285
-1	0	331.16138676448	32.221876079434	-144.71324841977
-1	0	331.16138676448	32.221876079434	-144.71324841977
-1	883.59468975977	360.96873070358	31.261978856232	-8.166961349095
-1	925.12462205317	363.30101813683	27.85241278108	-5.8720625847723
-1	0	363.30101813683	27.85241278108	-5.8720625847723
-1	961.07353940847	328.30678896265	29.308008973648	-6.1021649265172
-1	881.06787800433	335.97116371952	41.675581358406	-11.449963446881
-1	14.311123855236	335.97116371952	41.675581358406	-11.449963446881
-1	932.30327484162	313.52063097417	28.26865918063	-6.9232849445833
-1	955.41299566313	398.62400879955	50.176520129561	-10.775261892653
-1	909.63902502045	334.69004326742	32.478953975025	-4.8998539925417
0	904.49952176077	422.21694274737	33.954735501631	-3.1543671304618
0	245.71526690873	243.0941112464	109.81897272012	-3.1543671304618
-1	892.27512363729	314.78692084455	22.647522936397	-6.2346322867101
-1	244.13025306568	241.87129804659	37.722392618426	-6.2346322867101
-1	796.01394772491	334.73797574372	64.860265887477	-9.3948021688566
-1	934.20028966772	378.05802020876	-49.739786525469	8.2664491158454
-1	963.52444022004	342.19491790623	58.167463404575	-10.981206398066
-1	0	342.19491790623	58.167463404575	-10.981206398066
-1	915.89941355669	351.68656960907	60.014239796669	-10.949355313393
-1	0	351.68656960907	60.014239796669	-10.949355313393
-1	940.70747026139	436.83470548141	-52.973214153154	9.5911359284229
-1	0	436.83470548141	-52.973214153154	9.5911359284229
-1	906.48547954495	340.17356991696	44.709565503131	-8.8371255089626
-1	0	340.17356991696	44.709565503131	-8.8371255089626
-1	906.80854756092	374.35897574185	-24.26759486097	4.4541197012394
-1	0	374.35897574185	-24.26759486097	4.4541197012394
-1	946.42172544023	374.25245667894	63.281488310167	-14.936497919195
-1	687.8705162994	442.14363643446	-60.615704555665	16.102550303817
-1	773.02738246699	364.25453798409	-48.715736222923	10.934333249445
-1	825.59262674012	315.26157018401	100.90088903961	-12.543840204017
-1	0	315.26157018401	100.90088903961	-12.543840204017
-1	764.20203465684	565.83893984371	-67.253108208095	18.486380442278
1	218.68888359359	241.97950067949	168.77319153596	18.486380442278
-1	243.60525911435	324.2147059456	-139.38919124133	18.486380442278
-1	876.88725699319	242.78606263288	92.437788581046	-8.9781647433048
0	644.71076671168	430.72381504708	-51.414164355332	3.2421465629051
0	0	430.72381504708	-51.414164355332	3.2421465629051
-1	892.36947062363	225.08503923677	114.99308782413	-7.6463450564855
-1	839.01844074099	341.28700765782	28.133402540747	-7.192496411432
-1	712.54809101037	178.31723656361	123.31320562117	-8.6582477957452
-1	162.58627779236	287.2792875224	178.30463438693	-8.6582477957452
-1	891.54087145033	395.766591726	34.561304263261	-7.1559030677571
-1	0	395.766591726	34.561304263261	-7.1559030677571
-1	874.37685776682	408.924385372	-46.44327507101	10.618213310091
-1	0	408.924385372	-46.44327507101	10.618213310091
-1	844.45392808997	376.39958840561	27.728956657472	-7.7337105132765
-1	0	376.39958840561	27.728956657472	-7.7337105132765
-1	796.21412771962	374.30645800576	-44.102762401764	10.961458366968
-1	755.44203468619	399.97608593916	64.203579781113	-16.024562380004
-1	798.27235323061	417.87834294014	26.285051360906	-5.7662411340332
-1	808.97266948166	326.16646236771	26.076774375414	-11.553903369697
-1	860.51777198401	435.1937892424	-14.431561665543	4.3583330860522
-1	6.7826677752369	5.7017379716804	-48.132835026198	4.3583330860522
-1	673.40138935656	324.91728235791	19.573963987015	-8.2192532177095
0	755.87966993039	425.05719139391	-59.074226157542	2.7316491982623
-1	917.02780999424	371.62376472431	165.3494363515	-6.2755368937081
-1	864.98223657145	293.4716445715	25.995679605111	-6.8286744230337
-1	0	293.4716445715	25.995679605111	-6.8286744230337
-1	896.67740942987	428.06765919117	-42.065760572631	8.0438941394871
-1	0	428.06765919117	-42.065760572631	8.0438941394871
-1	874.3010734126	482.53140434484	-33.324292656868	7.3231413942694
-1	842.12295515589	435.53117867984	-29.665648023825	6.679328221151
-1	866.23878564311	360.23313039316	-44.118180865422	7.1053456731705
-1	0	360.23313039316	-44.118180865422	7.1053456731705
-1	890.8635028486	424.93355348088	16.771900543854	-5.804874614811
-1	67.260963726813	67.449589652325	-105.97696983357	65.376022977808
-1	882.9664481078	494.11084567269	69.386957416688	-18.17622807135
-1	0	494.11084567269	69.386957416688	-18.17622807135
0	887.16397885104	470.45137473096	-14.819768703993	2.024455108995
-1	936.10298633896	361.23263032196	18.950510814933	-4.6426346072699
0	836.31193321115	358.49068200538	27.550067755424	-2.4749983600586
-1	814.26945157588	410.55817058626	66.043528777636	-9.7533403650528
-1	821.21063162844	381.57963663186	-48.378696455173	10.500403040878
0	850.59462201322	628.07577023392	-22.310405419227	1.5814065153925
0	0	471.56732769996	130.22655450972	1.5814065153925
-1	976.29290725315	215.62424162045	-103.20562038458	6.817876295805
-1	936.82076898659	443.45309835349	22.310426883656	-7.9825497706341
-1	866.6186127356	148.43067484265	93.143808344705	-8.2176915504884
-1	0	148.43067484265	93.143808344705	-8.2176915504884
-1	831.15845354598	461.74941678017	-59.885125824439	8.309934986326
1	0	0	135.41247287794	8.309934986326
1	160.86557359318	368.88538425702	141.30332044098	8.309934986326
-1	347.68681253602	441.46711641444	-63.404883649827	8.309934986326
-1	0	441.46711641444	-63.404883649827	8.309934986326
-1	911.54700400233	460.48967600206	24.568818126388	-5.5662964771646
-1	48.387703416792	56.559928424944	125.96707908472	-5.5662964771646
-1	895.42865094396	527.98631336753	6.3813246693701	-6.390156881497
1	154.55263887457	260.00310469148	-155.44636669418	-6.390156881497
