127.7764223	62.55815945	4.375582952	
121.7987686	61.40456757	4.975759332	
91.41678182	66.7943948	1.700124716	
105.2798947	64.44924062	1.249762275	
116.6836834	69.20759465	-4.528720322	
121.6812181	61.9168416	4.028799243	
153.2812782	58.57295948	3.799857146	
88.63951969	64.17659608	5.423621879	
111.0623244	59.76221615	4.733751402	
75.05135521	71.42365845	-3.602434448	
168.0369181	53.30335162	5.013819448	
182.9577613	52.58012624	5.695084038	
146.2241002	55.18488228	-7.126731686	
193.7285626	50.81166425	7.464486578	
148.2112743	57.91629999	6.413989601	
223.9791127	48.56375991	11.1758869	
199.6417367	53.07199848	9.434951758	
147.2113288	56.18760482	1.280168503	
186.4338872	52.85680525	4.506513343	
158.0526057	54.11044274	2.026544411	
176.7279544	52.6420468	2.929112269	
160.0193986	57.66974164	4.629588898	
158.7014575	55.96917577	5.564400948	
185.4895807	51.83477361	4.58749889	
183.0103553	51.53086337	3.758949374	
173.1812867	51.74823347	8.985729447	
172.3302462	52.56459852	3.154951407	
154.1667941	54.23755224	1.963891944	
154.9850218	54.78566311	6.07994515	
132.0233314	56.16081188	5.579794365	
185.7524094	52.05382794	6.795019081	
195.4638848	52.05517863	7.866185064	
199.6918644	50.83433762	-7.373708449	
159.9843078	48.35564118	-9.113303701	
170.3794488	51.56698547	7.243313332	
176.1624671	52.33402061	4.079792458	
191.9722984	54.66028482	11.65259234	
209.2800135	49.15609455	10.75565435	
210.4788861	48.96623947	9.280985768	
198.2674639	54.61441558	8.055045578	
222.8310962	51.54861757	11.90065445	
174.0026642	50.51802036	6.722621746	
146.4663954	52.25603802	2.564420224	
163.9537669	57.45310915	4.766032369	
198.5083529	51.86286305	7.811453528	
189.8790407	52.20863508	4.270692925	
195.1241405	51.88887643	8.402676201	
183.9635961	51.87727467	6.244050311	
170.5991965	55.10753803	4.691650432	
213.5732739	50.01040847	6.81474438	
205.2991135	52.31570912	8.553480802	
180.390374	50.78148458	4.588521547	
217.1261649	48.95100617	10.55456281	
191.6188891	49.28035186	6.107069747	
196.5380738	49.82452663	9.765730618	
240.9404159	34.13248589	6.550976709	
202.1817006	49.15276487	6.55557328	
187.8211434	51.2262028	7.041609013	
257.2179194	55.2922053	13.32254555	
201.9351888	48.83678327	4.574674423	
184.4513227	49.48993904	6.96743125	
191.3199357	46.54176402	6.761260678	
187.19058	49.09843187	5.594493467	
201.3418379	47.93470793	5.705158081	
240.3444152	44.48518752	9.555183993	
389.9231905	43.82298052	7.648110915	
231.801296	46.92542308	9.747364244	
346.883633	48.36294271	10.2868929	
279.2807942	44.28958723	10.22564117	
238.22383	43.86372758	13.44469958	
241.3367024	47.78314258	14.09787454	
283.8624945	48.08035719	18.21740783	
218.9991757	45.14492586	7.4899887	
244.6589517	50.36027922	12.15062728	
245.4047963	46.91156744	13.63709031	
440.1429738	46.19218681	11.14930692	
233.0293261	47.84932106	9.540277985	
250.2716656	50.12073277	14.10095406	
244.5592148	51.70366196	12.93486993	
229.6142026	49.05365276	11.17452216	
243.4470604	51.97896521	11.71411435	
244.9471372	50.01036638	15.57493623	
204.9295985	51.70246504	7.844549252	
219.0442614	44.82441531	7.471441298	
510.7150059	63.47783209	17.05623629	
237.1148575	48.59248535	12.45203434	
213.8534047	45.8954592	8.403724741	
235.9403515	50.1623174	8.887322137	
247.868388	48.96287113	11.64236399	
233.2305436	45.63758948	11.14799383	
243.9903538	51.44467726	9.648895119	
223.6714219	48.97174866	8.836259672	
247.0826177	47.31473077	6.810098123	
245.1117704	45.93559547	9.229827822	
247.1131155	47.48485193	14.03135009	
248.602244	51.29188636	-6.02402583	
244.520904	47.69880829	12.89408009	
214.9179562	45.06902003	8.529682198	
242.0738174	55.13287598	-1.548416965	
288.7458149	53.95410982	15.57978598	
245.6554376	47.25831136	8.769588729	
218.0300589	46.6764909	11.63352342	
243.2693162	42.5556459	9.131677906	
221.2840623	48.16750058	8.374094576	
208.3661588	44.51719219	5.963341963	
248.4476556	44.62871282	11.27966573	
250.6821379	48.14815749	13.99721466	
244.5126888	51.45203847	11.033019	
285.7549566	45.84308011	15.43971987	
282.3117511	46.66647934	14.44164893	
281.7627992	46.54268624	12.80929877	
245.3518115	44.71808584	13.5981863	
261.4788932	47.05704511	10.47952603	
286.7741868	47.46153917	13.56950413	
247.6113667	45.60295818	12.35506019	
321.0178232	53.88563177	15.30418889	
243.0627556	55.33078737	14.56514227	
284.9332622	43.72829342	12.99014926	
273.4496628	44.22036111	13.7305622	
281.9058586	49.21403355	10.89352465	
246.5458339	44.63239191	10.7564939	
271.4066318	41.91285303	13.97044966	
277.8505414	50.04432575	12.0684675	
268.2706811	48.95831847	8.879732117	
243.6862931	54.17653401	3.019232941	
293.1040783	47.28387825	13.71909997	
289.3247203	47.03517455	13.93163856	
282.4088854	46.3966514	11.35562543	
257.1414119	51.95917764	9.862568973	
244.0059437	45.17051982	10.76610305	
240.2963767	45.20928448	10.53223189	
249.9488111	46.25436903	11.4527921	
281.1117967	46.19110878	15.38892876	
275.1150455	49.28458959	10.51358169	
249.5457541	48.32937786	13.00356985	
250.0877389	41.55765381	14.21255811	
276.5526555	36.82910932	9.72538492	
276.6616802	45.5971388	12.62058593	
252.7225847	50.08802115	13.20849228	
246.7696268	46.94039315	12.171936	
287.5098739	50.97669974	16.76781557	
246.2711661	42.7479002	7.415561174	
285.5572406	51.92054303	15.66516241	
241.8459303	45.03758646	10.91578362	
246.8634272	46.25805223	10.82967892	
286.2161933	48.00910625	15.0168583	
244.0471726	49.83729085	12.25571385	
304.0227443	46.70053893	11.96361652	
313.4370168	52.9080365	12.64064837	
305.6224494	50.35941993	17.12365336	
264.8609581	46.88666019	12.28513454	
314.5132861	51.81697105	12.42177383	
316.3247574	46.1459423	11.65020546	
280.8939581	44.21262494	15.5014261	
328.8054472	47.5219705	15.85545505	
285.5717209	53.03159811	15.35895769	
321.2787462	47.216107	12.81738247	
317.9183633	51.28721066	12.67740742	
282.955323	48.34599659	11.70798134	
248.6342288	45.22513724	11.23071415	
313.5011377	46.562358	15.43782086	
302.5684044	50.78664596	11.02786125	
258.5890454	45.55496359	10.85691868	
285.6404786	45.25613489	11.82486063	
317.063839	48.03804068	14.61327141	
305.4668578	46.25363509	17.80688593	
336.3915431	46.95537261	22.14128578	
299.0901561	45.77983879	12.23305919	
263.7628462	45.59273116	11.7756352	
314.0896167	54.35062049	15.74178593	
328.6723662	50.37001694	14.95770245	
321.2140384	57.5365676	10.85071551	
253.50122	49.8091993	13.11779483	
