0,0.19196,0.81097,1.7642,2.6758,3.5898,4.2369,5.0022,5.8107,6.6652,7.6576,8.5706,9.4818,10.269,10.926,11.499,12.194
0,0.19338,0.81834,1.7819,2.7031,3.6276,4.2802,5.0545,5.8737,6.7409,7.7499,8.6786,9.6064,10.408,11.078,11.663,12.373
0,0.19446,0.82494,1.7986,2.7294,3.6645,4.3226,5.1058,5.9358,6.8157,7.8412,8.7856,9.73,10.546,11.229,11.825,12.551
0,0.19521,0.83075,1.8144,2.7548,3.7003,4.3639,5.1561,5.9969,6.8895,7.9316,8.8917,9.8526,10.684,11.379,11.987,12.727
0,0.19561,0.83578,1.8292,2.7791,3.7352,4.4043,5.2054,6.0571,6.9623,8.021,8.9968,9.9742,10.82,11.528,12.148,12.903
0,0.19567,0.84004,1.8431,2.8026,3.7691,4.4437,5.2538,6.1162,7.0341,8.1095,9.1009,10.095,10.955,11.676,12.307,13.078
0,0.19539,0.84351,1.856,2.825,3.8021,4.4822,5.3012,6.1745,7.105,8.1969,9.2041,10.215,11.09,11.823,12.466,13.252
0,0.1948,0.84623,1.868,2.8465,3.8341,4.5197,5.3477,6.2317,7.175,8.2834,9.3063,10.333,11.223,11.969,12.624,13.425
0,0.19394,0.84823,1.879,2.867,3.8651,4.5562,5.3932,6.288,7.2439,8.369,9.4075,10.451,11.355,12.114,12.781,13.597
0,0.19287,0.84956,1.889,2.8865,3.8952,4.5917,5.4377,6.3433,7.3119,8.4535,9.5078,10.568,11.487,12.258,12.936,13.768
0,0.19161,0.85022,1.8982,2.9051,3.9243,4.6263,5.4813,6.3976,7.3789,8.5371,9.6071,10.684,11.617,12.401,13.091,13.938
0,0.19011,0.8502,1.9063,2.9227,3.9524,4.6599,5.5238,6.451,7.445,8.6198,9.7054,10.799,11.747,12.543,13.245,14.107
0,0.18833,0.84944,1.9136,2.9394,3.9796,4.6926,5.5655,6.5034,7.51,8.7014,9.8028,10.912,11.875,12.684,13.398,14.275
0,0.18625,0.84794,1.9199,2.955,4.0058,4.7243,5.6061,6.5548,7.5741,8.7821,9.8992,11.025,12.003,12.825,13.55,14.442
0,0.18388,0.84569,1.9252,2.9698,4.031,4.755,5.6458,6.6053,7.6373,8.8619,9.9946,11.137,12.13,12.964,13.701,14.609
0,0.18121,0.8427,1.9296,2.9835,4.0552,4.7847,5.6845,6.6548,7.6995,8.9406,10.089,11.248,12.255,13.102,13.851,14.774
0,0.17825,0.83898,1.933,2.9963,4.0785,4.8135,5.7223,6.7034,7.7607,9.0184,10.183,11.358,12.38,13.239,14,14.938
0,0.17508,0.8346,1.9355,3.0081,4.1008,4.8413,5.759,6.7509,7.8209,9.0952,10.275,11.467,12.504,13.376,14.148,15.101
0,0.1718,0.82964,1.9371,3.0189,4.1222,4.8682,5.7949,6.7975,7.8802,9.1711,10.367,11.576,12.626,13.511,14.295,15.264
0,0.16846,0.82417,1.9378,3.0288,4.1426,4.894,5.8297,6.8432,7.9385,9.246,10.457,11.683,12.748,13.646,14.441,15.425
0,0.16502,0.81814,1.9376,3.0377,4.162,4.919,5.8636,6.8878,7.9959,9.3199,10.547,11.789,12.869,13.779,14.586,15.585
0,0.16139,0.81147,1.9364,3.0456,4.1804,4.9429,5.8965,6.9315,8.0522,9.3929,10.636,11.894,12.989,13.912,14.73,15.745
0,0.15752,0.8041,1.9343,3.0526,4.1979,4.9659,5.9284,6.9743,8.1076,9.4649,10.723,11.998,13.108,14.043,14.874,15.903
0,0.15342,0.79607,1.9313,3.0586,4.2144,4.9879,5.9594,7.016,8.1621,9.5359,10.81,12.101,13.226,14.174,15.016,16.061
0,0.1492,0.78746,1.9273,3.0636,4.23,5.0089,5.9894,7.0568,8.2155,9.606,10.896,12.204,13.343,14.303,15.157,16.217
